angle_rad,x_m,y_m,z_m
4.57573221757,0.00825881939618,-0.892276602638,0.640817547758
4.59665271967,0.0252840663968,-0.894436608046,0.64375151043
4.61757322176,0.0423507729369,-0.896239990054,0.646685473101
4.63849372385,0.0594514697477,-0.897685959409,0.649619435773
4.65941422594,0.0765786726846,-0.898773883281,0.652553398445
4.68033472803,0.0937248860024,-0.89950328554,0.655487361116
4.70125523013,0.110882605636,-0.899873846959,0.658421323788
4.72217573222,0.128044322485,-0.899885405364,0.661355286459
4.74309623431,0.145202525698,-0.899537955695,0.664289249131
4.7640167364,0.162349705964,-0.898831650014,0.667223211802
4.78493723849,0.179478358795,-0.897766797437,0.670157174474
4.80585774059,0.19658098781,-0.896343863998,0.673091137145
4.82677824268,0.213650108019,-0.894563472446,0.676025099817
4.84769874477,0.230678249097,-0.892426401972,0.678959062489
4.86861924686,0.247657958654,-0.889933587868,0.68189302516
4.88953974895,0.264581805495,-0.887086121117,0.684826987832
4.91046025105,0.281442382874,-0.883885247919,0.687760950503
4.93138075314,0.298232311735,-0.880332369138,0.690694913175
4.95230125523,0.314944243942,-0.876429039699,0.693628875846
4.97322175732,0.331570865493,-0.872176967898,0.696562838518
4.99414225941,0.348104899723,-0.867578014661,0.699496801189
5.01506276151,0.364539110488,-0.862634192727,0.702430763861
5.0359832636,0.380866305332,-0.857347665766,0.705364726532
5.05690376569,0.397079338635,-0.851720747435,0.708298689204
5.07782426778,0.41317111474,-0.845755900362,0.711232651876
5.09874476987,0.429134591056,-0.839455735071,0.714166614547
5.11966527197,0.444962781146,-0.83282300884,0.717100577219
5.14058577406,0.46064875778,-0.825860624489,0.72003453989
5.16150627615,0.476185655966,-0.818571629117,0.722968502562
5.18242677824,0.49156667596,-0.810959212764,0.725902465233
5.20334728033,0.506785086235,-0.803026707013,0.728836427905
5.22426778243,0.521834226433,-0.794777583538,0.731770390576
5.24518828452,0.536707510275,-0.786215452579,0.734704353248
5.26610878661,0.551398428447,-0.777344061366,0.737638315919
5.2870292887,0.565900551447,-0.768167292475,0.740572278591
5.30794979079,0.580207532401,-0.758689162134,0.743506241263
5.32887029289,0.594313109838,-0.748913818458,0.746440203934
5.34979079498,0.608211110431,-0.738845539642,0.749374166606
5.37071129707,0.6218954517,-0.728488732083,0.752308129277
5.39163179916,0.635360144673,-0.717847928451,0.755242091949
5.41255230126,0.648599296508,-0.706927785711,0.75817605462
5.43347280335,0.661607113072,-0.695733083078,0.761110017292
5.45439330544,0.674377901474,-0.68426871993,0.764043979963
5.47531380753,0.686906072561,-0.672539713663,0.766977942635
5.49623430962,0.699186143359,-0.660551197492,0.769911905307
5.51715481172,0.71121273948,-0.64830841821,0.772845867978
5.53807531381,0.722980597465,-0.635816733886,0.77577983065
5.5589958159,0.734484567093,-0.623081611525,0.778713793321
5.57991631799,0.745719613638,-0.61010862467,0.781647755993
5.60083682008,0.756680820063,-0.596903450968,0.784581718664
5.62175732218,0.767363389182,-0.583471869683,0.787515681336
5.64267782427,0.777762645752,-0.569819759165,0.790449644007
5.66359832636,0.787874038523,-0.555953094281,0.793383606679
5.68451882845,0.797693142231,-0.541877943796,0.79631756935
5.70543933054,0.807215659529,-0.52760046772,0.799251532022
5.72635983264,0.816437422876,-0.513126914612,0.802185494694
5.74728033473,0.825354396352,-0.498463618843,0.805119457365
5.76820083682,0.833962677431,-0.483616997825,0.808053420037
5.78912133891,0.842258498687,-0.468593549203,0.810987382708
5.810041841,0.850238229441,-0.453399848012,0.81392134538
5.8309623431,0.857898377353,-0.438042543797,0.816855308051
5.85188284519,0.865235589948,-0.422528357704,0.819789270723
5.87280334728,0.872246656084,-0.406864079539,0.822723233394
5.89372384937,0.878928507358,-0.391056564796,0.825657196066
5.91464435146,0.885278219448,-0.375112731657,0.828591158738
5.93556485356,0.891293013394,-0.359039557964,0.831525121409
5.95648535565,0.896970256812,-0.342844078163,0.834459084081
5.97740585774,0.902307465049,-0.326533380231,0.837393046752
5.99832635983,0.907302302266,-0.310114602568,0.840327009424
6.01924686192,0.911952582468,-0.293594930875,0.843260972095
6.04016736402,0.916256270452,-0.276981595011,0.846194934767
6.06108786611,0.920211482702,-0.260281865826,0.849128897438
6.0820083682,0.923816488215,-0.243503051981,0.85206286011
6.10292887029,0.927069709254,-0.226652496748,0.854996822781
6.12384937238,0.929969722043,-0.209737574797,0.857930785453
6.14476987448,0.932515257386,-0.192765688967,0.860864748125
6.16569037657,0.934705201227,-0.17574426703,0.863798710796
6.18661087866,0.936538595133,-0.158680758435,0.866732673468
6.20753138075,0.938014636718,-0.141582631051,0.869666636139
6.22845188285,0.939132679988,-0.124457367899,0.872600598811
6.24937238494,0.939892235632,-0.107312463874,0.875534561482
6.27029288703,0.940292971228,-0.0901554224688,0.878468524154
6.29121338912,0.940334711394,-0.0729937524874,0.881402486825
6.31213389121,0.940017437862,-0.0558349647593,0.884336449497
6.33305439331,0.939341289487,-0.0386865688527,0.887270412168
6.3539748954,0.938306562187,-0.0215560697879,0.89020437484
6.37489539749,0.936913708812,-0.00445096475268,0.893138337512
6.39581589958,0.935163338946,0.0126212601792,0.896072300183
6.41673640167,0.93305621864,0.0296531333237,0.899006262855
6.43765690377,0.93059327008,0.046637200657,0.901940225526
6.45857740586,0.927775571178,0.0635660290774,0.904874188198
6.47949790795,0.924604355103,0.0804322096588,0.907808150869
6.50041841004,0.921081009745,0.0972283608927,0.910742113541
6.52133891213,0.917207077098,0.113947131919,0.913676076212
6.54225941423,0.912984252597,0.130581205745,0.916610038884
6.56317991632,0.908414384365,0.147123302442,0.919544001556
6.58410041841,0.903499472413,0.163566182338,0.922477964227
6.6050209205,0.898241667759,0.179902649184,0.925411926899
6.62594142259,0.892643271488,0.196125553301,0.92834588957
6.64686192469,0.886706733747,0.212227794712,0.931279852242
6.66778242678,0.88043465267,0.228202326247,0.934213814913
6.68870292887,0.873829773243,0.244042156629,0.937147777585
6.70962343096,0.8668949861,0.259740353534,0.940081740256
6.73054393305,0.859633326261,0.275290046624,0.943015702928
6.75146443515,0.852047971803,0.290684430552,0.945949665599
6.77238493724,0.844142242465,0.305916767945,0.948883628271
6.79330543933,0.835919598203,0.320980392347,0.951817590943
6.81422594142,0.827383637669,0.335868711142,0.954751553614
6.83514644351,0.818538096637,0.350575208436,0.957685516286
6.85606694561,0.809386846372,0.365093447908,0.960619478957
6.8769874477,0.799933891931,0.379417075631,0.963553441629
6.89790794979,0.790183370414,0.393539822847,0.9664874043
6.91882845188,0.780139549151,0.407455508717,0.969421366972
6.93974895397,0.769806823835,0.42115804302,0.972355329643
6.96066945607,0.759189716597,0.434641428822,0.975289292315
6.98158995816,0.748292874029,0.4478997651,0.978223254986
7.00251046025,0.737121065152,0.460927249324,0.981157217658
7.02343096234,0.725679179323,0.473718179996,0.98409118033
7.04435146444,0.7139722241,0.486266959148,0.987025143001
7.06527196653,0.702005323049,0.498568094788,0.989959105673
7.08619246862,0.689783713502,0.510616203306,0.992893068344
7.10711297071,0.677312744263,0.52240601183,0.995827031016
7.1280334728,0.66459787327,0.533932360533,0.998760993687
7.1489539749,0.651644665205,0.545190204893,1.00169495636
7.16987447699,0.638458789058,0.556174617896,1.00462891903
7.19079497908,0.625046015647,0.5668807922,1.0075628817
7.21171548117,0.611412215092,0.577304042231,1.01049684437
7.23263598326,0.597563354245,0.587439806239,1.01343080705
7.25355648536,0.58350549408,0.597283648293,1.01636476972
7.27447698745,0.56924478704,0.60683126022,1.01929873239
7.29539748954,0.554787474344,0.616078463494,1.02223269506
7.31631799163,0.540139883255,0.625021211063,1.02516665773
7.33723849372,0.525308424314,0.633655589122,1.0281006204
7.35815899582,0.510299588529,0.641977818822,1.03103458307
7.37907949791,0.495119944539,0.649984257927,1.03396854575
7.4,0.479776135738,0.657671402407,1.03690250842
